Now starting Left hand comparisons:
049_5.bmp <-> 049_6.bmp similarity score:0.23781212841854935
049_5.bmp <-> 049_3.bmp similarity score:0.4042806183115339
049_5.bmp <-> 049_2.bmp similarity score:0.20332936979785968
049_5.bmp <-> 049_1.bmp similarity score:0.24851367419738407
049_4.bmp <-> 049_6.bmp similarity score:0.12366230677764566
049_4.bmp <-> 049_3.bmp similarity score:0.18430439952437574
049_4.bmp <-> 049_2.bmp similarity score:0.12604042806183116
049_4.bmp <-> 049_1.bmp similarity score:0.13317479191438764
049_6.bmp <-> 049_3.bmp similarity score:0.20451843043995244
049_6.bmp <-> 049_2.bmp similarity score:0.4423305588585018
049_6.bmp <-> 049_1.bmp similarity score:0.30677764565992865
049_3.bmp <-> 049_2.bmp similarity score:0.17479191438763378
049_3.bmp <-> 049_1.bmp similarity score:0.20927467300832342
049_2.bmp <-> 049_1.bmp similarity score:0.272294887039239
128_1.bmp <-> 128_2.bmp similarity score:0.2116527942925089
128_1.bmp <-> 128_3.bmp similarity score:0.2318668252080856
128_1.bmp <-> 128_4.bmp similarity score:0.11652794292508918
128_1.bmp <-> 128_5.bmp similarity score:0.09036860879904875
128_2.bmp <-> 128_3.bmp similarity score:0.31985731272294887
128_2.bmp <-> 128_4.bmp similarity score:0.15101070154577884
128_2.bmp <-> 128_5.bmp similarity score:0.11058263971462545
128_3.bmp <-> 128_4.bmp similarity score:0.13436385255648037
128_3.bmp <-> 128_5.bmp similarity score:0.11890606420927467
128_4.bmp <-> 128_5.bmp similarity score:0.2699167657550535
170_4.bmp <-> 170_5.bmp similarity score:0.30202140309155767
170_4.bmp <-> 170_2.bmp similarity score:0.29964328180737215
170_4.bmp <-> 170_3.bmp similarity score:0.2877526753864447
170_4.bmp <-> 170_1.bmp similarity score:0.17954815695600476
170_5.bmp <-> 170_2.bmp similarity score:0.28656361474435194
170_5.bmp <-> 170_3.bmp similarity score:0.4042806183115339
170_5.bmp <-> 170_1.bmp similarity score:0.2294887039239001
170_2.bmp <-> 170_3.bmp similarity score:0.3055885850178359
170_2.bmp <-> 170_1.bmp similarity score:0.19500594530321047
170_3.bmp <-> 170_1.bmp similarity score:0.19976218787158145
135_4.bmp <-> 135_5.bmp similarity score:0.15576694411414982
135_4.bmp <-> 135_2.bmp similarity score:0.20332936979785968
135_4.bmp <-> 135_3.bmp similarity score:0.18311533888228299
135_4.bmp <-> 135_1.bmp similarity score:0.1700356718192628
135_5.bmp <-> 135_2.bmp similarity score:0.21759809750297265
135_5.bmp <-> 135_3.bmp similarity score:0.12009512485136742
135_5.bmp <-> 135_1.bmp similarity score:0.1985731272294887
135_2.bmp <-> 135_3.bmp similarity score:0.17122473246135553
135_2.bmp <-> 135_1.bmp similarity score:0.29488703923900117
135_3.bmp <-> 135_1.bmp similarity score:0.18430439952437574
229_1.bmp <-> 229_2.bmp similarity score:0.19500594530321047
229_1.bmp <-> 229_3.bmp similarity score:0.2259215219976219
229_1.bmp <-> 229_6.bmp similarity score:0.2473246135552913
229_1.bmp <-> 229_4.bmp similarity score:0.10107015457788347
229_1.bmp <-> 229_5.bmp similarity score:0.18192627824019025
229_2.bmp <-> 229_3.bmp similarity score:0.27110582639714625
229_2.bmp <-> 229_6.bmp similarity score:0.1545778834720571
229_2.bmp <-> 229_4.bmp similarity score:0.1367419738406659
229_2.bmp <-> 229_5.bmp similarity score:0.28656361474435194
229_3.bmp <-> 229_6.bmp similarity score:0.23543400713436385
229_3.bmp <-> 229_4.bmp similarity score:0.15219976218787157
229_3.bmp <-> 229_5.bmp similarity score:0.25921521997621877
229_6.bmp <-> 229_4.bmp similarity score:0.10939357907253269
229_6.bmp <-> 229_5.bmp similarity score:0.14982164090368608
229_4.bmp <-> 229_5.bmp similarity score:0.17360285374554102
037_3.bmp <-> 037_2.bmp similarity score:0.07253269916765755
037_3.bmp <-> 037_1.bmp similarity score:0.08680142687277051
037_3.bmp <-> 037_5.bmp similarity score:0.11533888228299644
037_3.bmp <-> 037_4.bmp similarity score:0.09750297265160524
037_3.bmp <-> 037_6.bmp similarity score:0.10939357907253269
037_2.bmp <-> 037_1.bmp similarity score:0.19262782401902498
037_2.bmp <-> 037_5.bmp similarity score:0.16884661117717004
037_2.bmp <-> 037_4.bmp similarity score:0.29369797859690844
037_2.bmp <-> 037_6.bmp similarity score:0.07609988109393578
037_1.bmp <-> 037_5.bmp similarity score:0.20095124851367419
037_1.bmp <-> 037_4.bmp similarity score:0.2556480380499406
037_1.bmp <-> 037_6.bmp similarity score:0.06420927467300833
037_5.bmp <-> 037_4.bmp similarity score:0.2116527942925089
037_5.bmp <-> 037_6.bmp similarity score:0.09631391200951249
037_4.bmp <-> 037_6.bmp similarity score:0.09869203329369798
072_3.bmp <-> 072_2.bmp similarity score:0.11296076099881094
072_3.bmp <-> 072_1.bmp similarity score:0.14863258026159334
072_3.bmp <-> 072_5.bmp similarity score:0.20451843043995244
072_3.bmp <-> 072_4.bmp similarity score:0.30202140309155767
072_2.bmp <-> 072_1.bmp similarity score:0.13555291319857313
072_2.bmp <-> 072_5.bmp similarity score:0.11296076099881094
072_2.bmp <-> 072_4.bmp similarity score:0.15219976218787157
072_1.bmp <-> 072_5.bmp similarity score:0.18906064209274673
072_1.bmp <-> 072_4.bmp similarity score:0.16646848989298454
072_5.bmp <-> 072_4.bmp similarity score:0.2235434007134364
092_6.bmp <-> 092_5.bmp similarity score:0.28299643281807374
092_6.bmp <-> 092_4.bmp similarity score:0.18430439952437574
092_6.bmp <-> 092_1.bmp similarity score:0.14149821640903687
092_6.bmp <-> 092_3.bmp similarity score:0.17122473246135553
092_6.bmp <-> 092_2.bmp similarity score:0.25802615933412604
092_5.bmp <-> 092_4.bmp similarity score:0.2497027348394768
092_5.bmp <-> 092_1.bmp similarity score:0.17954815695600476
092_5.bmp <-> 092_3.bmp similarity score:0.2413793103448276
092_5.bmp <-> 092_2.bmp similarity score:0.25326991676575505
092_4.bmp <-> 092_1.bmp similarity score:0.21284185493460167
092_4.bmp <-> 092_3.bmp similarity score:0.2794292508917955
092_4.bmp <-> 092_2.bmp similarity score:0.2473246135552913
092_1.bmp <-> 092_3.bmp similarity score:0.1545778834720571
092_1.bmp <-> 092_2.bmp similarity score:0.16409036860879905
092_3.bmp <-> 092_2.bmp similarity score:0.2853745541022592
190_1.bmp <-> 190_2.bmp similarity score:0.3103448275862069
190_1.bmp <-> 190_3.bmp similarity score:0.32461355529131986
190_1.bmp <-> 190_6.bmp similarity score:0.13198573127229488
190_1.bmp <-> 190_4.bmp similarity score:0.21521997621878716
190_1.bmp <-> 190_5.bmp similarity score:0.1272294887039239
190_2.bmp <-> 190_3.bmp similarity score:0.38406658739595717
190_2.bmp <-> 190_6.bmp similarity score:0.10225921521997622
190_2.bmp <-> 190_4.bmp similarity score:0.17360285374554102
190_2.bmp <-> 190_5.bmp similarity score:0.11533888228299644
190_3.bmp <-> 190_6.bmp similarity score:0.10107015457788347
190_3.bmp <-> 190_4.bmp similarity score:0.1581450653983353
190_3.bmp <-> 190_5.bmp similarity score:0.12366230677764566
190_6.bmp <-> 190_4.bmp similarity score:0.27110582639714625
190_6.bmp <-> 190_5.bmp similarity score:0.27586206896551724
190_4.bmp <-> 190_5.bmp similarity score:0.18549346016646848
054_1.bmp <-> 054_3.bmp similarity score:0.187871581450654
054_1.bmp <-> 054_2.bmp similarity score:0.37217598097502974
054_1.bmp <-> 054_5.bmp similarity score:0.14744351961950058
054_1.bmp <-> 054_4.bmp similarity score:0.12247324613555291
054_3.bmp <-> 054_2.bmp similarity score:0.21046373365041618
054_3.bmp <-> 054_5.bmp similarity score:0.2116527942925089
054_3.bmp <-> 054_4.bmp similarity score:0.1450653983353151
054_2.bmp <-> 054_5.bmp similarity score:0.1759809750297265
054_2.bmp <-> 054_4.bmp similarity score:0.13912009512485138
054_5.bmp <-> 054_4.bmp similarity score:0.28180737217598095
011_1.bmp <-> 011_3.bmp similarity score:0.21759809750297265
011_1.bmp <-> 011_2.bmp similarity score:0.34839476813317477
011_1.bmp <-> 011_5.bmp similarity score:0.16765755053507728
011_1.bmp <-> 011_4.bmp similarity score:0.27110582639714625
011_3.bmp <-> 011_2.bmp similarity score:0.20095124851367419
011_3.bmp <-> 011_5.bmp similarity score:0.2901307966706302
011_3.bmp <-> 011_4.bmp similarity score:0.24256837098692033
011_2.bmp <-> 011_5.bmp similarity score:0.14744351961950058
011_2.bmp <-> 011_4.bmp similarity score:0.2901307966706302
011_5.bmp <-> 011_4.bmp similarity score:0.16171224732461356
212_6.bmp <-> 212_4.bmp similarity score:0.11771700356718193
212_6.bmp <-> 212_5.bmp similarity score:0.35315101070154575
212_6.bmp <-> 212_1.bmp similarity score:0.21997621878715815
212_6.bmp <-> 212_2.bmp similarity score:0.1902497027348395
212_6.bmp <-> 212_3.bmp similarity score:0.10582639714625446
212_4.bmp <-> 212_5.bmp similarity score:0.10939357907253269
212_4.bmp <-> 212_1.bmp similarity score:0.13079667063020214
212_4.bmp <-> 212_2.bmp similarity score:0.12366230677764566
212_4.bmp <-> 212_3.bmp similarity score:0.3876337693222354
212_5.bmp <-> 212_1.bmp similarity score:0.17360285374554102
212_5.bmp <-> 212_2.bmp similarity score:0.15695600475624258
212_5.bmp <-> 212_3.bmp similarity score:0.09155766944114149
212_1.bmp <-> 212_2.bmp similarity score:0.33174791914387636
212_1.bmp <-> 212_3.bmp similarity score:0.15933412604042807
212_2.bmp <-> 212_3.bmp similarity score:0.11890606420927467
149_1.bmp <-> 149_3.bmp similarity score:0.1117717003567182
149_1.bmp <-> 149_2.bmp similarity score:0.10107015457788347
149_1.bmp <-> 149_5.bmp similarity score:0.1938168846611177
149_1.bmp <-> 149_4.bmp similarity score:0.10820451843043995
149_3.bmp <-> 149_2.bmp similarity score:0.28656361474435194
149_3.bmp <-> 149_5.bmp similarity score:0.2318668252080856
149_3.bmp <-> 149_4.bmp similarity score:0.41854934601664684
149_2.bmp <-> 149_5.bmp similarity score:0.19143876337693222
149_2.bmp <-> 149_4.bmp similarity score:0.2520808561236623
149_5.bmp <-> 149_4.bmp similarity score:0.2413793103448276
131_1.bmp <-> 131_3.bmp similarity score:0.2235434007134364
131_1.bmp <-> 131_2.bmp similarity score:0.18549346016646848
131_1.bmp <-> 131_6.bmp similarity score:0.1272294887039239
131_1.bmp <-> 131_5.bmp similarity score:0.13079667063020214
131_1.bmp <-> 131_4.bmp similarity score:0.10225921521997622
131_3.bmp <-> 131_2.bmp similarity score:0.20332936979785968
131_3.bmp <-> 131_6.bmp similarity score:0.1985731272294887
131_3.bmp <-> 131_5.bmp similarity score:0.21521997621878716
131_3.bmp <-> 131_4.bmp similarity score:0.1759809750297265
131_2.bmp <-> 131_6.bmp similarity score:0.11414982164090369
131_2.bmp <-> 131_5.bmp similarity score:0.12009512485136742
131_2.bmp <-> 131_4.bmp similarity score:0.09988109393579073
131_6.bmp <-> 131_5.bmp similarity score:0.3341260404280618
131_6.bmp <-> 131_4.bmp similarity score:0.3210463733650416
131_5.bmp <-> 131_4.bmp similarity score:0.25921521997621877
174_1.bmp <-> 174_3.bmp similarity score:0.25802615933412604
174_1.bmp <-> 174_2.bmp similarity score:0.4470868014268728
174_1.bmp <-> 174_6.bmp similarity score:0.1629013079667063
174_1.bmp <-> 174_5.bmp similarity score:0.2235434007134364
174_1.bmp <-> 174_4.bmp similarity score:0.17954815695600476
174_3.bmp <-> 174_2.bmp similarity score:0.267538644470868
174_3.bmp <-> 174_6.bmp similarity score:0.20332936979785968
174_3.bmp <-> 174_5.bmp similarity score:0.31391200951248516
174_3.bmp <-> 174_4.bmp similarity score:0.267538644470868
174_2.bmp <-> 174_6.bmp similarity score:0.15101070154577884
174_2.bmp <-> 174_5.bmp similarity score:0.2556480380499406
174_2.bmp <-> 174_4.bmp similarity score:0.20214030915576695
174_6.bmp <-> 174_5.bmp similarity score:0.20332936979785968
174_6.bmp <-> 174_4.bmp similarity score:0.28656361474435194
174_5.bmp <-> 174_4.bmp similarity score:0.36623067776456597
076_6.bmp <-> 076_4.bmp similarity score:0.21046373365041618
076_6.bmp <-> 076_5.bmp similarity score:0.2057074910820452
076_6.bmp <-> 076_1.bmp similarity score:0.11890606420927467
076_6.bmp <-> 076_2.bmp similarity score:0.12960760998810938
076_6.bmp <-> 076_3.bmp similarity score:0.24851367419738407
076_4.bmp <-> 076_5.bmp similarity score:0.22711058263971462
076_4.bmp <-> 076_1.bmp similarity score:0.15933412604042807
076_4.bmp <-> 076_2.bmp similarity score:0.10344827586206896
076_4.bmp <-> 076_3.bmp similarity score:0.19738406658739596
076_5.bmp <-> 076_1.bmp similarity score:0.23305588585017836
076_5.bmp <-> 076_2.bmp similarity score:0.11414982164090369
076_5.bmp <-> 076_3.bmp similarity score:0.19500594530321047
076_1.bmp <-> 076_2.bmp similarity score:0.093935790725327
076_1.bmp <-> 076_3.bmp similarity score:0.11652794292508918
076_2.bmp <-> 076_3.bmp similarity score:0.23543400713436385
033_6.bmp <-> 033_4.bmp similarity score:0.19500594530321047
033_6.bmp <-> 033_5.bmp similarity score:0.3460166468489893
033_6.bmp <-> 033_1.bmp similarity score:0.09631391200951249
033_6.bmp <-> 033_2.bmp similarity score:0.18549346016646848
033_6.bmp <-> 033_3.bmp similarity score:0.11890606420927467
033_4.bmp <-> 033_5.bmp similarity score:0.2140309155766944
033_4.bmp <-> 033_1.bmp similarity score:0.19262782401902498
033_4.bmp <-> 033_2.bmp similarity score:0.13912009512485138
033_4.bmp <-> 033_3.bmp similarity score:0.12604042806183116
033_5.bmp <-> 033_1.bmp similarity score:0.11652794292508918
033_5.bmp <-> 033_2.bmp similarity score:0.17954815695600476
033_5.bmp <-> 033_3.bmp similarity score:0.10107015457788347
033_1.bmp <-> 033_2.bmp similarity score:0.13079667063020214
033_1.bmp <-> 033_3.bmp similarity score:0.12247324613555291
033_2.bmp <-> 033_3.bmp similarity score:0.14982164090368608
189_1.bmp <-> 189_3.bmp similarity score:0.33531510107015455
189_1.bmp <-> 189_2.bmp similarity score:0.4233055885850178
189_1.bmp <-> 189_6.bmp similarity score:0.22473246135552913
189_1.bmp <-> 189_5.bmp similarity score:0.2259215219976219
189_1.bmp <-> 189_4.bmp similarity score:0.2925089179548157
189_3.bmp <-> 189_2.bmp similarity score:0.2972651605231867
189_3.bmp <-> 189_6.bmp similarity score:0.262782401902497
189_3.bmp <-> 189_5.bmp similarity score:0.2342449464922711
189_3.bmp <-> 189_4.bmp similarity score:0.4233055885850178
189_2.bmp <-> 189_6.bmp similarity score:0.21878715814506539
189_2.bmp <-> 189_5.bmp similarity score:0.267538644470868
189_2.bmp <-> 189_4.bmp similarity score:0.25326991676575505
189_6.bmp <-> 189_5.bmp similarity score:0.44351961950059454
189_6.bmp <-> 189_4.bmp similarity score:0.27110582639714625
189_5.bmp <-> 189_4.bmp similarity score:0.2746730083234245
230_1.bmp <-> 230_3.bmp similarity score:0.09869203329369798
230_1.bmp <-> 230_2.bmp similarity score:0.3793103448275862
230_1.bmp <-> 230_5.bmp similarity score:0.4173602853745541
230_1.bmp <-> 230_4.bmp similarity score:0.44351961950059454
230_3.bmp <-> 230_2.bmp similarity score:0.14387633769322236
230_3.bmp <-> 230_5.bmp similarity score:0.1117717003567182
230_3.bmp <-> 230_4.bmp similarity score:0.09750297265160524
230_2.bmp <-> 230_5.bmp similarity score:0.36741973840665876
230_2.bmp <-> 230_4.bmp similarity score:0.3686087990487515
230_5.bmp <-> 230_4.bmp similarity score:0.6028537455410226
094_1.bmp <-> 094_3.bmp similarity score:0.14387633769322236
094_1.bmp <-> 094_2.bmp similarity score:0.24019024970273484
094_1.bmp <-> 094_5.bmp similarity score:0.06302021403091558
094_1.bmp <-> 094_4.bmp similarity score:0.0535077288941736
094_3.bmp <-> 094_2.bmp similarity score:0.2211652794292509
094_3.bmp <-> 094_5.bmp similarity score:0.12960760998810938
094_3.bmp <-> 094_4.bmp similarity score:0.07966706302021404
094_2.bmp <-> 094_5.bmp similarity score:0.089179548156956
094_2.bmp <-> 094_4.bmp similarity score:0.08561236623067776
094_5.bmp <-> 094_4.bmp similarity score:0.11771700356718193
196_6.bmp <-> 196_4.bmp similarity score:0.15101070154577884
196_6.bmp <-> 196_5.bmp similarity score:0.1426872770511296
196_6.bmp <-> 196_1.bmp similarity score:0.1272294887039239
196_6.bmp <-> 196_2.bmp similarity score:0.10463733650416171
196_6.bmp <-> 196_3.bmp similarity score:0.1367419738406659
196_4.bmp <-> 196_5.bmp similarity score:0.49227110582639716
196_4.bmp <-> 196_1.bmp similarity score:0.26872770511296074
196_4.bmp <-> 196_2.bmp similarity score:0.291319857312723
196_4.bmp <-> 196_3.bmp similarity score:0.26397146254458975
196_5.bmp <-> 196_1.bmp similarity score:0.26516052318668254
196_5.bmp <-> 196_2.bmp similarity score:0.30083234244946494
196_5.bmp <-> 196_3.bmp similarity score:0.25089179548156954
196_1.bmp <-> 196_2.bmp similarity score:0.4661117717003567
196_1.bmp <-> 196_3.bmp similarity score:0.2116527942925089
196_2.bmp <-> 196_3.bmp similarity score:0.22473246135552913
069_1.bmp <-> 069_3.bmp similarity score:0.1629013079667063
069_1.bmp <-> 069_2.bmp similarity score:0.34839476813317477
069_1.bmp <-> 069_6.bmp similarity score:0.2746730083234245
069_1.bmp <-> 069_5.bmp similarity score:0.28656361474435194
069_1.bmp <-> 069_4.bmp similarity score:0.2544589774078478
069_3.bmp <-> 069_2.bmp similarity score:0.2390011890606421
069_3.bmp <-> 069_6.bmp similarity score:0.1759809750297265
069_3.bmp <-> 069_5.bmp similarity score:0.18192627824019025
069_3.bmp <-> 069_4.bmp similarity score:0.1248513674197384
069_2.bmp <-> 069_6.bmp similarity score:0.2259215219976219
069_2.bmp <-> 069_5.bmp similarity score:0.24494649227110582
069_2.bmp <-> 069_4.bmp similarity score:0.16765755053507728
069_6.bmp <-> 069_5.bmp similarity score:0.4470868014268728
069_6.bmp <-> 069_4.bmp similarity score:0.29964328180737215
069_5.bmp <-> 069_4.bmp similarity score:0.3162901307966706
137_5.bmp <-> 137_4.bmp similarity score:0.38882282996432815
137_5.bmp <-> 137_1.bmp similarity score:0.2164090368608799
137_5.bmp <-> 137_3.bmp similarity score:0.31747919143876335
137_5.bmp <-> 137_2.bmp similarity score:0.30202140309155767
137_4.bmp <-> 137_1.bmp similarity score:0.2520808561236623
137_4.bmp <-> 137_3.bmp similarity score:0.24851367419738407
137_4.bmp <-> 137_2.bmp similarity score:0.29964328180737215
137_1.bmp <-> 137_3.bmp similarity score:0.17122473246135553
137_1.bmp <-> 137_2.bmp similarity score:0.2901307966706302
137_3.bmp <-> 137_2.bmp similarity score:0.21046373365041618
156_4.bmp <-> 156_5.bmp similarity score:0.26040428061831156
156_4.bmp <-> 156_1.bmp similarity score:0.09750297265160524
156_4.bmp <-> 156_2.bmp similarity score:0.1403091557669441
156_4.bmp <-> 156_3.bmp similarity score:0.10225921521997622
156_5.bmp <-> 156_1.bmp similarity score:0.10344827586206896
156_5.bmp <-> 156_2.bmp similarity score:0.14863258026159334
156_5.bmp <-> 156_3.bmp similarity score:0.08799048751486326
156_1.bmp <-> 156_2.bmp similarity score:0.16646848989298454
156_1.bmp <-> 156_3.bmp similarity score:0.2259215219976219
156_2.bmp <-> 156_3.bmp similarity score:0.15695600475624258
113_4.bmp <-> 113_5.bmp similarity score:0.21759809750297265
